% MNIST - USPS dataset The database consists of 16x16 images of hand-written
% digits.

@RELATION usps

%  256 (= 16x16 pixels)
@ATTRIBUTE (0;0)  NUMERIC
@ATTRIBUTE (0;1)  NUMERIC
@ATTRIBUTE (0;2)  NUMERIC
@ATTRIBUTE (0;3)  NUMERIC
@ATTRIBUTE (0;4)  NUMERIC
@ATTRIBUTE (0;5)  NUMERIC
@ATTRIBUTE (0;6)  NUMERIC
@ATTRIBUTE (0;7)  NUMERIC
@ATTRIBUTE (0;8)  NUMERIC
@ATTRIBUTE (0;9)  NUMERIC
@ATTRIBUTE (0;10)  NUMERIC
@ATTRIBUTE (0;11)  NUMERIC
@ATTRIBUTE (0;12)  NUMERIC
@ATTRIBUTE (0;13)  NUMERIC
@ATTRIBUTE (0;14)  NUMERIC
@ATTRIBUTE (0;15)  NUMERIC
@ATTRIBUTE (1;0)  NUMERIC
@ATTRIBUTE (1;1)  NUMERIC
@ATTRIBUTE (1;2)  NUMERIC
@ATTRIBUTE (1;3)  NUMERIC
@ATTRIBUTE (1;4)  NUMERIC
@ATTRIBUTE (1;5)  NUMERIC
@ATTRIBUTE (1;6)  NUMERIC
@ATTRIBUTE (1;7)  NUMERIC
@ATTRIBUTE (1;8)  NUMERIC
@ATTRIBUTE (1;9)  NUMERIC
@ATTRIBUTE (1;10)  NUMERIC
@ATTRIBUTE (1;11)  NUMERIC
@ATTRIBUTE (1;12)  NUMERIC
@ATTRIBUTE (1;13)  NUMERIC
@ATTRIBUTE (1;14)  NUMERIC
@ATTRIBUTE (1;15)  NUMERIC
@ATTRIBUTE (2;0)  NUMERIC
@ATTRIBUTE (2;1)  NUMERIC
@ATTRIBUTE (2;2)  NUMERIC
@ATTRIBUTE (2;3)  NUMERIC
@ATTRIBUTE (2;4)  NUMERIC
@ATTRIBUTE (2;5)  NUMERIC
@ATTRIBUTE (2;6)  NUMERIC
@ATTRIBUTE (2;7)  NUMERIC
@ATTRIBUTE (2;8)  NUMERIC
@ATTRIBUTE (2;9)  NUMERIC
@ATTRIBUTE (2;10)  NUMERIC
@ATTRIBUTE (2;11)  NUMERIC
@ATTRIBUTE (2;12)  NUMERIC
@ATTRIBUTE (2;13)  NUMERIC
@ATTRIBUTE (2;14)  NUMERIC
@ATTRIBUTE (2;15)  NUMERIC
@ATTRIBUTE (3;0)  NUMERIC
@ATTRIBUTE (3;1)  NUMERIC
@ATTRIBUTE (3;2)  NUMERIC
@ATTRIBUTE (3;3)  NUMERIC
@ATTRIBUTE (3;4)  NUMERIC
@ATTRIBUTE (3;5)  NUMERIC
@ATTRIBUTE (3;6)  NUMERIC
@ATTRIBUTE (3;7)  NUMERIC
@ATTRIBUTE (3;8)  NUMERIC
@ATTRIBUTE (3;9)  NUMERIC
@ATTRIBUTE (3;10)  NUMERIC
@ATTRIBUTE (3;11)  NUMERIC
@ATTRIBUTE (3;12)  NUMERIC
@ATTRIBUTE (3;13)  NUMERIC
@ATTRIBUTE (3;14)  NUMERIC
@ATTRIBUTE (3;15)  NUMERIC
@ATTRIBUTE (4;0)  NUMERIC
@ATTRIBUTE (4;1)  NUMERIC
@ATTRIBUTE (4;2)  NUMERIC
@ATTRIBUTE (4;3)  NUMERIC
@ATTRIBUTE (4;4)  NUMERIC
@ATTRIBUTE (4;5)  NUMERIC
@ATTRIBUTE (4;6)  NUMERIC
@ATTRIBUTE (4;7)  NUMERIC
@ATTRIBUTE (4;8)  NUMERIC
@ATTRIBUTE (4;9)  NUMERIC
@ATTRIBUTE (4;10)  NUMERIC
@ATTRIBUTE (4;11)  NUMERIC
@ATTRIBUTE (4;12)  NUMERIC
@ATTRIBUTE (4;13)  NUMERIC
@ATTRIBUTE (4;14)  NUMERIC
@ATTRIBUTE (4;15)  NUMERIC
@ATTRIBUTE (5;0)  NUMERIC
@ATTRIBUTE (5;1)  NUMERIC
@ATTRIBUTE (5;2)  NUMERIC
@ATTRIBUTE (5;3)  NUMERIC
@ATTRIBUTE (5;4)  NUMERIC
@ATTRIBUTE (5;5)  NUMERIC
@ATTRIBUTE (5;6)  NUMERIC
@ATTRIBUTE (5;7)  NUMERIC
@ATTRIBUTE (5;8)  NUMERIC
@ATTRIBUTE (5;9)  NUMERIC
@ATTRIBUTE (5;10)  NUMERIC
@ATTRIBUTE (5;11)  NUMERIC
@ATTRIBUTE (5;12)  NUMERIC
@ATTRIBUTE (5;13)  NUMERIC
@ATTRIBUTE (5;14)  NUMERIC
@ATTRIBUTE (5;15)  NUMERIC
@ATTRIBUTE (6;0)  NUMERIC
@ATTRIBUTE (6;1)  NUMERIC
@ATTRIBUTE (6;2)  NUMERIC
@ATTRIBUTE (6;3)  NUMERIC
@ATTRIBUTE (6;4)  NUMERIC
@ATTRIBUTE (6;5)  NUMERIC
@ATTRIBUTE (6;6)  NUMERIC
@ATTRIBUTE (6;7)  NUMERIC
@ATTRIBUTE (6;8)  NUMERIC
@ATTRIBUTE (6;9)  NUMERIC
@ATTRIBUTE (6;10)  NUMERIC
@ATTRIBUTE (6;11)  NUMERIC
@ATTRIBUTE (6;12)  NUMERIC
@ATTRIBUTE (6;13)  NUMERIC
@ATTRIBUTE (6;14)  NUMERIC
@ATTRIBUTE (6;15)  NUMERIC
@ATTRIBUTE (7;0)  NUMERIC
@ATTRIBUTE (7;1)  NUMERIC
@ATTRIBUTE (7;2)  NUMERIC
@ATTRIBUTE (7;3)  NUMERIC
@ATTRIBUTE (7;4)  NUMERIC
@ATTRIBUTE (7;5)  NUMERIC
@ATTRIBUTE (7;6)  NUMERIC
@ATTRIBUTE (7;7)  NUMERIC
@ATTRIBUTE (7;8)  NUMERIC
@ATTRIBUTE (7;9)  NUMERIC
@ATTRIBUTE (7;10)  NUMERIC
@ATTRIBUTE (7;11)  NUMERIC
@ATTRIBUTE (7;12)  NUMERIC
@ATTRIBUTE (7;13)  NUMERIC
@ATTRIBUTE (7;14)  NUMERIC
@ATTRIBUTE (7;15)  NUMERIC
@ATTRIBUTE (8;0)  NUMERIC
@ATTRIBUTE (8;1)  NUMERIC
@ATTRIBUTE (8;2)  NUMERIC
@ATTRIBUTE (8;3)  NUMERIC
@ATTRIBUTE (8;4)  NUMERIC
@ATTRIBUTE (8;5)  NUMERIC
@ATTRIBUTE (8;6)  NUMERIC
@ATTRIBUTE (8;7)  NUMERIC
@ATTRIBUTE (8;8)  NUMERIC
@ATTRIBUTE (8;9)  NUMERIC
@ATTRIBUTE (8;10)  NUMERIC
@ATTRIBUTE (8;11)  NUMERIC
@ATTRIBUTE (8;12)  NUMERIC
@ATTRIBUTE (8;13)  NUMERIC
@ATTRIBUTE (8;14)  NUMERIC
@ATTRIBUTE (8;15)  NUMERIC
@ATTRIBUTE (9;0)  NUMERIC
@ATTRIBUTE (9;1)  NUMERIC
@ATTRIBUTE (9;2)  NUMERIC
@ATTRIBUTE (9;3)  NUMERIC
@ATTRIBUTE (9;4)  NUMERIC
@ATTRIBUTE (9;5)  NUMERIC
@ATTRIBUTE (9;6)  NUMERIC
@ATTRIBUTE (9;7)  NUMERIC
@ATTRIBUTE (9;8)  NUMERIC
@ATTRIBUTE (9;9)  NUMERIC
@ATTRIBUTE (9;10)  NUMERIC
@ATTRIBUTE (9;11)  NUMERIC
@ATTRIBUTE (9;12)  NUMERIC
@ATTRIBUTE (9;13)  NUMERIC
@ATTRIBUTE (9;14)  NUMERIC
@ATTRIBUTE (9;15)  NUMERIC
@ATTRIBUTE (10;0)  NUMERIC
@ATTRIBUTE (10;1)  NUMERIC
@ATTRIBUTE (10;2)  NUMERIC
@ATTRIBUTE (10;3)  NUMERIC
@ATTRIBUTE (10;4)  NUMERIC
@ATTRIBUTE (10;5)  NUMERIC
@ATTRIBUTE (10;6)  NUMERIC
@ATTRIBUTE (10;7)  NUMERIC
@ATTRIBUTE (10;8)  NUMERIC
@ATTRIBUTE (10;9)  NUMERIC
@ATTRIBUTE (10;10)  NUMERIC
@ATTRIBUTE (10;11)  NUMERIC
@ATTRIBUTE (10;12)  NUMERIC
@ATTRIBUTE (10;13)  NUMERIC
@ATTRIBUTE (10;14)  NUMERIC
@ATTRIBUTE (10;15)  NUMERIC
@ATTRIBUTE (11;0)  NUMERIC
@ATTRIBUTE (11;1)  NUMERIC
@ATTRIBUTE (11;2)  NUMERIC
@ATTRIBUTE (11;3)  NUMERIC
@ATTRIBUTE (11;4)  NUMERIC
@ATTRIBUTE (11;5)  NUMERIC
@ATTRIBUTE (11;6)  NUMERIC
@ATTRIBUTE (11;7)  NUMERIC
@ATTRIBUTE (11;8)  NUMERIC
@ATTRIBUTE (11;9)  NUMERIC
@ATTRIBUTE (11;10)  NUMERIC
@ATTRIBUTE (11;11)  NUMERIC
@ATTRIBUTE (11;12)  NUMERIC
@ATTRIBUTE (11;13)  NUMERIC
@ATTRIBUTE (11;14)  NUMERIC
@ATTRIBUTE (11;15)  NUMERIC
@ATTRIBUTE (12;0)  NUMERIC
@ATTRIBUTE (12;1)  NUMERIC
@ATTRIBUTE (12;2)  NUMERIC
@ATTRIBUTE (12;3)  NUMERIC
@ATTRIBUTE (12;4)  NUMERIC
@ATTRIBUTE (12;5)  NUMERIC
@ATTRIBUTE (12;6)  NUMERIC
@ATTRIBUTE (12;7)  NUMERIC
@ATTRIBUTE (12;8)  NUMERIC
@ATTRIBUTE (12;9)  NUMERIC
@ATTRIBUTE (12;10)  NUMERIC
@ATTRIBUTE (12;11)  NUMERIC
@ATTRIBUTE (12;12)  NUMERIC
@ATTRIBUTE (12;13)  NUMERIC
@ATTRIBUTE (12;14)  NUMERIC
@ATTRIBUTE (12;15)  NUMERIC
@ATTRIBUTE (13;0)  NUMERIC
@ATTRIBUTE (13;1)  NUMERIC
@ATTRIBUTE (13;2)  NUMERIC
@ATTRIBUTE (13;3)  NUMERIC
@ATTRIBUTE (13;4)  NUMERIC
@ATTRIBUTE (13;5)  NUMERIC
@ATTRIBUTE (13;6)  NUMERIC
@ATTRIBUTE (13;7)  NUMERIC
@ATTRIBUTE (13;8)  NUMERIC
@ATTRIBUTE (13;9)  NUMERIC
@ATTRIBUTE (13;10)  NUMERIC
@ATTRIBUTE (13;11)  NUMERIC
@ATTRIBUTE (13;12)  NUMERIC
@ATTRIBUTE (13;13)  NUMERIC
@ATTRIBUTE (13;14)  NUMERIC
@ATTRIBUTE (13;15)  NUMERIC
@ATTRIBUTE (14;0)  NUMERIC
@ATTRIBUTE (14;1)  NUMERIC
@ATTRIBUTE (14;2)  NUMERIC
@ATTRIBUTE (14;3)  NUMERIC
@ATTRIBUTE (14;4)  NUMERIC
@ATTRIBUTE (14;5)  NUMERIC
@ATTRIBUTE (14;6)  NUMERIC
@ATTRIBUTE (14;7)  NUMERIC
@ATTRIBUTE (14;8)  NUMERIC
@ATTRIBUTE (14;9)  NUMERIC
@ATTRIBUTE (14;10)  NUMERIC
@ATTRIBUTE (14;11)  NUMERIC
@ATTRIBUTE (14;12)  NUMERIC
@ATTRIBUTE (14;13)  NUMERIC
@ATTRIBUTE (14;14)  NUMERIC
@ATTRIBUTE (14;15)  NUMERIC
@ATTRIBUTE (15;0)  NUMERIC
@ATTRIBUTE (15;1)  NUMERIC
@ATTRIBUTE (15;2)  NUMERIC
@ATTRIBUTE (15;3)  NUMERIC
@ATTRIBUTE (15;4)  NUMERIC
@ATTRIBUTE (15;5)  NUMERIC
@ATTRIBUTE (15;6)  NUMERIC
@ATTRIBUTE (15;7)  NUMERIC
@ATTRIBUTE (15;8)  NUMERIC
@ATTRIBUTE (15;9)  NUMERIC
@ATTRIBUTE (15;10)  NUMERIC
@ATTRIBUTE (15;11)  NUMERIC
@ATTRIBUTE (15;12)  NUMERIC
@ATTRIBUTE (15;13)  NUMERIC
@ATTRIBUTE (15;14)  NUMERIC
@ATTRIBUTE (15;15)  NUMERIC
@ATTRIBUTE class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}

@DATA
0,1,6,24,66,143,259,407,588,782,976,1158,1299,1385,1421,1429,1,9,49,153,336,599,929,1306,1729,2171,2614,3041,3409,3683,3833,3877,5,46,194,485,891,1384,1937,2524,3155,3812,4484,5155,5773,6288,6622,6741,27,154,483,1005,1629,2299,2987,3674,4396,5161,5979,6849,7708,8473,9015,9228,86,372,929,1675,2448,3189,3913,4620,5359,6149,7023,8027,9109,10123,10868,11165,172,652,1442,2380,3242,4003,4730,5438,6178,6972,7886,9030,10339,11592,12510,12867,235,868,1830,2887,3790,4557,5284,5992,6733,7538,8520,9845,11393,12858,13885,14269,256,945,1967,3059,3971,4739,5466,6174,6919,7759,8864,10406,12192,13833,14922,15314,259,956,1986,3081,3994,4762,5489,6198,6962,7888,9181,10961,12961,14724,15845,16239,259,956,1986,3081,3994,4762,5489,6206,7024,8105,9627,11638,13799,15622,16753,17148,259,956,1986,3081,3994,4762,5491,6235,7164,8452,10211,12410,14656,16497,17630,18025,259,956,1986,3081,3994,4763,5504,6316,7417,8937,10906,13225,15505,17350,18483,18878,259,956,1986,3081,3994,4770,5557,6506,7826,9573,11698,14075,16365,18211,19344,19739,259,956,1986,3081,3995,4793,5678,6823,8377,10318,12538,14937,17229,19075,20208,20603,259,956,1986,3081,3998,4836,5865,7229,8990,11057,13318,15723,18015,19861,20994,21389,259,956,1986,3081,4001,4877,6036,7570,9461,11584,13857,16263,18555,20401,21534,21929,7
0,0,0,0,3,18,60,144,284,461,630,736,767,770,770,770,0,0,1,6,34,122,304,580,944,1363,1769,2059,2170,2189,2190,2190,0,0,7,45,166,423,821,1321,1900,2544,3194,3711,3965,4024,4028,4028,0,2,35,174,480,962,1568,2226,2926,3730,4608,5365,5791,5902,5910,5910,0,6,88,392,932,1640,2401,3150,3938,4899,6006,6993,7567,7719,7730,7730,0,10,145,625,1406,2346,3282,4174,5130,6305,7652,8841,9511,9683,9695,9695,0,13,189,817,1826,3010,4176,5293,6485,7907,9489,10840,11564,11743,11755,11755,0,14,209,922,2102,3494,4876,6221,7660,9333,11130,12597,13350,13531,13543,13543,0,14,213,951,2197,3687,5188,6701,8371,10287,12269,13804,14567,14749,14761,14761,0,14,213,954,2211,3723,5274,6920,8813,10962,13100,14679,15445,15627,15639,15639,0,14,213,954,2212,3727,5316,7102,9221,11596,13871,15486,16254,16436,16448,16448,0,14,213,954,2212,3730,5359,7293,9642,12241,14649,16298,17068,17250,17262,17262,0,14,213,954,2212,3733,5407,7499,10082,12899,15425,17102,17874,18056,18068,18068,0,14,213,954,2212,3737,5465,7734,10557,13585,16211,17909,18682,18864,18876,18876,0,14,213,954,2212,3743,5529,7976,11033,14258,16971,18686,19460,19642,19654,19654,0,14,213,954,2212,3746,5568,8135,11362,14723,17489,19213,19987,20169,20181,20181,9
0,0,0,1,12,68,187,321,438,564,714,856,932,950,951,951,0,0,0,2,26,153,439,786,1105,1421,1764,2084,2268,2314,2317,2317,0,0,0,2,32,205,635,1194,1697,2141,2592,3014,3271,3338,3342,3342,0,0,0,2,36,254,836,1597,2232,2726,3202,3648,3924,3997,4001,4001,0,0,0,2,46,332,1096,2055,2783,3296,3774,4221,4498,4571,4575,4575,0,0,0,4,76,476,1448,2595,3391,3913,4392,4839,5116,5189,5193,5193,0,0,0,12,144,713,1905,3216,4071,4610,5097,5548,5826,5899,5903,5903,0,0,2,42,285,1063,2476,3941,4895,5516,6068,6565,6864,6942,6946,6946,0,0,9,105,514,1525,3173,4844,5980,6774,7492,8134,8522,8631,8640,8640,0,0,18,176,744,1953,3791,5630,6906,7823,8677,9482,10032,10232,10264,10266,0,0,22,207,844,2135,4040,5930,7244,8193,9090,9990,10716,11071,11158,11167,1,6,37,230,880,2185,4098,5992,7309,8261,9167,10126,11021,11564,11737,11762,7,42,127,351,1013,2324,4241,6139,7460,8421,9355,10401,11484,12226,12494,12538,20,125,347,679,1416,2786,4757,6708,8084,9113,10154,11368,12667,13587,13927,13983,31,200,572,1080,1996,3542,5688,7814,9367,10579,11819,13251,14752,15788,16161,16221,34,226,666,1287,2354,4072,6400,8711,10449,11842,13252,14848,16479,17567,17949,18010,5
0,1,8,32,73,125,180,240,312,405,523,669,833,974,1052,1072,0,8,55,180,369,596,834,1083,1351,1650,1984,2356,2745,3086,3299,3360,1,32,177,491,907,1365,1826,2287,2763,3271,3813,4383,4946,5424,5723,5809,3,66,337,870,1516,2161,2770,3345,3922,4530,5168,5818,6438,6954,7274,7366,5,101,501,1250,2091,2831,3484,4085,4683,5312,5969,6632,7258,7777,8098,8190,7,129,641,1592,2611,3417,4082,4686,5285,5915,6573,7237,7863,8382,8703,8795,8,141,717,1825,3025,3941,4651,5268,5869,6499,7157,7821,8447,8966,9287,9379,8,143,739,1924,3269,4349,5186,5869,6492,7127,7786,8450,9076,9595,9916,10008,8,143,742,1946,3352,4556,5557,6390,7102,7770,8436,9101,9727,10246,10567,10659,9,147,748,1954,3372,4619,5718,6707,7581,8352,9057,9730,10357,10876,11197,11289,23,197,824,2039,3460,4714,5841,6910,7936,8878,9694,10404,11037,11556,11877,11969,59,333,1057,2330,3780,5047,6182,7275,8384,9493,10486,11293,11951,12473,12794,12886,84,446,1309,2723,4283,5625,6808,7938,9099,10328,11512,12485,13215,13751,14073,14165,90,483,1424,2967,4688,6195,7524,8781,10055,11421,12803,13990,14860,15435,15760,15852,91,488,1446,3034,4841,6477,7961,9397,10864,12438,14051,15471,16511,17137,17466,17558,91,488,1447,3040,4865,6537,8081,9620,11234,12984,14787,16388,17551,18213,18545,18637,5
0,0,2,27,109,204,244,250,250,250,250,255,296,415,547,599,0,1,13,101,342,605,718,737,738,738,741,770,907,1211,1510,1620,0,7,58,270,714,1150,1324,1351,1352,1353,1369,1467,1773,2284,2716,2863,2,34,183,586,1243,1813,2023,2053,2054,2058,2108,2335,2853,3556,4073,4236,14,114,433,1060,1902,2556,2783,2814,2815,2827,2939,3342,4077,4927,5490,5658,50,281,814,1649,2611,3302,3535,3567,3570,3603,3815,4421,5357,6305,6889,7058,112,524,1290,2315,3373,4103,4357,4403,4417,4495,4851,5674,6794,7822,8424,8595,177,770,1769,3009,4231,5084,5436,5566,5653,5840,6392,7448,8767,9921,10569,10748,214,924,2093,3515,4922,5960,6496,6813,7092,7489,8280,9580,11121,12440,13152,13341,223,965,2184,3668,5160,6311,6982,7459,7939,8574,9605,11112,12822,14254,15004,15198,224,968,2190,3680,5187,6365,7073,7616,8239,9094,10329,11950,13717,15180,15939,16134,224,968,2190,3680,5188,6368,7082,7668,8435,9503,10904,12581,14357,15822,16582,16777,224,968,2190,3680,5188,6369,7096,7756,8704,9985,11521,13234,15012,16477,17237,17432,224,968,2190,3680,5188,6371,7127,7906,9062,10538,12168,13901,15680,17145,17905,18100,224,968,2190,3680,5188,6373,7161,8064,9419,11055,12740,14480,16259,17724,18484,18679,224,968,2190,3680,5188,6374,7179,8156,9649,11399,13118,14860,16639,18104,18864,19059,4
0,0,0,0,0,0,1,9,52,165,295,349,357,357,357,357,0,0,0,0,0,1,10,58,212,503,783,891,906,906,906,906,0,0,0,0,1,9,56,215,550,1014,1381,1511,1528,1528,1528,1528,0,0,0,0,7,49,202,544,1068,1648,2050,2184,2201,2201,2201,2201,0,0,0,3,37,176,511,1052,1707,2335,2746,2881,2898,2898,2898,2898,0,0,1,20,131,440,977,1664,2377,3016,3428,3563,3580,3580,3580,3580,0,0,9,81,337,845,1533,2284,3011,3651,4063,4198,4215,4215,4215,4215,0,2,41,227,677,1359,2127,2896,3626,4268,4683,4820,4838,4838,4838,4838,0,10,109,464,1112,1907,2708,3488,4238,4913,5369,5536,5565,5567,5567,5567,1,28,217,765,1590,2457,3294,4134,4981,5783,6386,6673,6763,6781,6782,6782,2,53,350,1093,2080,3038,3987,4995,6033,7023,7815,8292,8527,8598,8607,8607,3,77,479,1417,2594,3720,4858,6058,7258,8364,9261,9898,10314,10476,10503,10504,4,91,568,1685,3088,4434,5751,7059,8317,9456,10401,11168,11764,12025,12073,12075,4,95,612,1865,3489,5059,6528,7917,9228,10422,11457,12385,13152,13491,13553,13556,4,96,632,1971,3770,5543,7198,8750,10217,11574,12786,13893,14783,15162,15229,15232,4,96,637,2007,3882,5762,7558,9274,10914,12442,13803,15017,15956,16346,16414,16417,6
0,0,0,2,22,99,237,407,575,714,801,839,849,850,850,850,0,0,1,14,95,328,684,1084,1465,1795,2057,2216,2274,2284,2285,2285,0,1,13,78,294,742,1340,1956,2488,2937,3374,3722,3895,3937,3941,3941,0,8,64,258,682,1372,2204,2994,3605,4101,4657,5207,5556,5669,5685,5686,2,35,190,581,1247,2171,3184,4069,4708,5218,5842,6573,7132,7374,7426,7431,12,105,420,1043,1947,3056,4165,5080,5724,6238,6903,7780,8558,8982,9104,9120,36,234,755,1622,2737,3958,5100,6020,6664,7179,7866,8846,9831,10465,10696,10737,77,423,1174,2279,3567,4851,6003,6924,7568,8083,8779,9827,10999,11859,12247,12334,132,656,1648,2972,4380,5695,6850,7771,8415,8930,9631,10735,12086,13181,13754,13901,194,907,2144,3677,5178,6511,7667,8588,9232,9748,10460,11634,13175,14510,15273,15484,258,1163,2645,4385,5975,7324,8481,9402,10049,10580,11342,12639,14394,15966,16902,17168,313,1392,3112,5063,6755,8129,9294,10224,10894,11493,12396,13898,15893,17688,18759,19062,344,1541,3463,5632,7476,8932,10161,11162,11930,12692,13815,15561,17792,19773,20936,21260,353,1597,3644,6009,8063,9711,11129,12328,13306,14301,15667,17641,20051,22134,23333,23663,354,1608,3701,6181,8416,10282,11938,13383,14606,15835,17407,19535,22030,24144,25349,25680,354,1609,3710,6223,8537,10540,12377,14016,15427,16815,18493,20674,23188,25306,26511,26842,0
0,0,0,0,7,59,189,310,356,363,363,363,363,363,363,363,0,0,0,0,12,110,386,689,841,875,878,878,878,878,878,878,0,0,0,0,14,148,559,1072,1394,1490,1502,1502,1502,1502,1502,1502,0,0,0,0,17,195,758,1499,2025,2213,2243,2244,2244,2244,2244,2244,0,0,0,0,25,266,1012,1994,2732,3024,3076,3078,3078,3078,3078,3078,0,0,0,1,44,378,1330,2558,3501,3881,3949,3952,3952,3952,3952,3952,0,0,0,4,85,556,1734,3208,4344,4793,4870,4873,4873,4873,4873,4873,0,0,0,13,155,798,2215,3930,5240,5743,5825,5828,5828,5828,5828,5828,0,0,1,32,266,1112,2775,4713,6155,6693,6777,6780,6780,6780,6780,6780,0,0,3,61,410,1473,3381,5514,7035,7586,7671,7674,7674,7674,7674,7674,0,0,5,97,580,1868,4014,6316,7890,8446,8531,8534,8534,8534,8534,8534,0,0,8,140,772,2290,4659,7093,8703,9265,9356,9362,9363,9363,9363,9363,0,0,11,187,976,2727,5310,7859,9516,10120,10263,10302,10311,10312,10312,10312,0,0,13,227,1158,3133,5936,8638,10418,11161,11451,11582,11615,11618,11618,11618,0,0,14,252,1281,3437,6457,9373,11357,12291,12735,12948,13001,13005,13005,13005,0,0,14,259,1322,3562,6722,9812,11959,13016,13529,13769,13828,13832,13832,13832,1
0,0,0,0,0,0,0,1,2,3,3,3,3,3,3,3,0,0,0,0,1,4,11,27,49,66,71,71,71,71,71,71,0,0,0,3,17,55,121,220,331,411,435,437,438,438,438,438,0,1,8,40,126,293,524,791,1041,1210,1273,1295,1307,1311,1312,1312,1,11,60,198,451,808,1213,1606,1930,2157,2302,2414,2494,2536,2549,2551,8,60,225,544,980,1469,1949,2379,2722,2994,3256,3525,3762,3928,4003,4022,38,196,537,1024,1561,2093,2587,3021,3367,3657,3972,4332,4708,5050,5270,5353,114,439,951,1531,2098,2636,3131,3565,3911,4203,4526,4906,5341,5821,6226,6432,246,755,1380,1994,2566,3104,3599,4033,4379,4671,4994,5376,5827,6388,6971,7333,404,1094,1801,2432,3007,3547,4044,4480,4828,5122,5449,5840,6317,6964,7726,8246,540,1417,2250,2940,3548,4114,4636,5098,5474,5805,6182,6640,7219,8023,8972,9618,617,1660,2684,3534,4268,4947,5580,6152,6644,7112,7654,8297,9071,10064,11152,11858,643,1776,2960,3998,4924,5795,6619,7377,8051,8706,9442,10273,11211,12323,13467,14187,647,1803,3044,4177,5230,6242,7206,8092,8877,9636,10465,11367,12356,13499,14653,15374,647,1805,3054,4207,5293,6343,7345,8264,9075,9857,10704,11616,12609,13754,14909,15630,647,1805,3054,4208,5296,6348,7352,8273,9086,9869,10717,11629,12622,13767,14922,15643,0
0,0,0,0,2,32,142,308,453,528,546,547,547,547,547,547,0,0,0,0,5,80,347,741,1108,1333,1397,1402,1402,1402,1402,1402,0,0,0,0,11,145,594,1232,1842,2249,2375,2387,2387,2387,2387,2387,0,0,0,0,19,219,859,1740,2573,3128,3299,3316,3316,3316,3316,3316,0,0,0,0,24,281,1099,2209,3220,3852,4039,4057,4057,4057,4057,4057,0,0,0,0,27,330,1308,2637,3809,4489,4680,4698,4698,4698,4698,4698,0,0,0,0,30,375,1505,3051,4386,5113,5307,5325,5325,5325,5325,5325,0,0,0,0,32,416,1689,3451,4955,5733,5931,5949,5949,5949,5949,5949,0,0,0,0,34,452,1857,3836,5528,6374,6581,6599,6599,6599,6599,6599,0,0,0,0,36,485,2015,4212,6107,7041,7264,7283,7283,7283,7283,7283,0,0,0,0,38,518,2174,4590,6689,7711,7950,7970,7970,7970,7970,7970,0,0,0,0,40,553,2340,4977,7277,8379,8630,8651,8651,8651,8651,8651,0,0,0,0,42,593,2522,5385,7887,9070,9334,9356,9356,9356,9356,9356,0,0,0,0,45,635,2710,5800,8509,9785,10067,10090,10090,10090,10090,10090,0,0,0,0,47,670,2869,6164,9070,10435,10733,10757,10757,10757,10757,10757,0,0,0,0,48,684,2943,6365,9409,10831,11137,11161,11161,11161,11161,11161,1
0,0,2,6,19,44,81,123,166,203,222,226,226,226,226,226,2,11,38,88,176,311,485,677,873,1045,1140,1163,1164,1165,1166,1166,21,86,220,420,687,1011,1374,1763,2177,2556,2779,2838,2848,2863,2877,2882,94,311,651,1072,1537,2015,2498,3027,3646,4230,4580,4702,4774,4871,4962,5010,218,640,1218,1870,2519,3126,3713,4388,5209,5979,6467,6729,6962,7226,7472,7624,308,884,1646,2499,3355,4163,4945,5833,6870,7837,8507,8938,9314,9690,10035,10261,333,954,1779,2728,3739,4759,5781,6916,8183,9335,10141,10658,11082,11485,11853,12098,335,959,1791,2761,3836,5004,6253,7638,9125,10407,11266,11802,12232,12637,13006,13252,335,959,1791,2764,3867,5147,6604,8229,9941,11365,12264,12804,13234,13639,14008,14254,335,959,1791,2768,3915,5334,6982,8809,10747,12349,13304,13849,14279,14684,15053,15299,335,959,1792,2781,4001,5584,7385,9358,11507,13295,14311,14862,15292,15697,16066,16312,335,959,1793,2807,4135,5905,7864,9982,12334,14290,15358,15914,16344,16749,17118,17364,335,959,1795,2836,4279,6256,8430,10750,13295,15368,16467,17025,17455,17860,18229,18475,335,959,1796,2851,4369,6519,8907,11420,14098,16225,17334,17893,18323,18728,19097,19343,335,959,1796,2854,4399,6632,9143,11754,14480,16620,17731,18290,18720,19125,19494,19740,335,959,1796,2854,4403,6654,9195,11828,14561,16702,17813,18372,18802,19207,19576,19822,8
